model	estimate	se	p	n_linked	n_background	tag	role	category	sample_size	binary	ancestry	region	locus_rule	n_sig_variants	n_leads	n_leads_with_vmr	n_vmrs	frac_vmrs_linked	in_distribution	q	cohort	tier	module_09_run_id
B_technical_context	-0.0725128215884183	0.0460890346099251	0.115644631848854	584	8550	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	negative_control	Hair morphology	337119	TRUE		hippocampus	uniform_lead_snp	20919	173	163	9166	0.0639369389095687	TRUE	0.303567158603241	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0726723460929259	0.658760836780447	0.91215818393137	4	11200	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		caudate	uniform_lead_snp	7	2	1	11251	0.000357015351660121	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.159369848475102	0.644601389737315	0.804724170166239	4	11200	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		caudate	uniform_lead_snp	7	2	1	11251	0.000357015351660121	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0115454999235901	0.335946413532268	0.972584428011357	10	9204	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		dlpfc	uniform_lead_snp	7	2	2	9251	0.00108530497069677	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0615836996936452	0.354215120489533	0.861975802358299	10	9204	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		dlpfc	uniform_lead_snp	7	2	2	9251	0.00108530497069677	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.0995512486085163	0.308389818984418	0.746839308335416	12	9122	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		hippocampus	uniform_lead_snp	7	2	2	9166	0.0013137727173199	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0253255673721231	0.318552668589093	0.936633358073486	12	9122	UKB_3526_Mothers_age_at_death	negative_control	Aging	337119	FALSE		hippocampus	uniform_lead_snp	7	2	2	9166	0.0013137727173199	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.168802131349245	0.0230118131298838	2.20968642227118e-13	5183	6021	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		caudate	uniform_lead_snp	150355	1029	885	11251	0.462602641913602	TRUE	1.39210244603084e-11	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.168438083296987	0.0232201147037519	4.0472106588023e-13	5183	6021	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		caudate	uniform_lead_snp	150355	1029	885	11251	0.462602641913602	TRUE	2.54974271504545e-11	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.111039360524047	0.0230044916827923	1.38705585498597e-06	3740	5474	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		dlpfc	uniform_lead_snp	150355	1029	923	9251	0.40590405904059	TRUE	8.7097958696502e-05	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.102352987445936	0.0233269956014043	1.1453015897516e-05	3740	5474	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		dlpfc	uniform_lead_snp	150355	1029	923	9251	0.40590405904059	TRUE	0.000453587322169767	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.114640575859658	0.0229678552166895	5.99591188727539e-07	3698	5436	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		hippocampus	uniform_lead_snp	150355	1029	930	9166	0.404860959054084	TRUE	3.7774244889835e-05	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.109145389602249	0.0232315880796684	2.62533907640367e-06	3698	5436	UKB_50_Standing_height	negative_control	Anthropometric	337119	FALSE		hippocampus	uniform_lead_snp	150355	1029	930	9166	0.404860959054084	TRUE	0.000165396361813431	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.243475941904212	0.163694313581425	0.136914002404509	58	11146	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	470	12	11	11251	0.00517672259907176	TRUE	0.23959950420789	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.27234451218589	0.165276101506246	0.0993905493471358	58	11146	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	470	12	11	11251	0.00517672259907176	TRUE	0.184311180150645	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.352637001723581	0.16096578925201	0.0284693493820126	49	9165	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	470	12	11	9251	0.00531799435641415	TRUE	0.119571267404453	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.386671867452966	0.164562941529639	0.018789061456803	49	9165	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	470	12	11	9251	0.00531799435641415	TRUE	0.0910546824445071	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.290091698366942	0.154178293980479	0.059899318082816	52	9082	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	470	12	12	9166	0.00569301510838625	TRUE	0.171529865418973	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.347066679733186	0.157319667125092	0.0273753247631709	52	9082	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	470	12	12	9166	0.00569301510838625	TRUE	0.107790341254986	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0535138889356394	0.156400951908006	0.732231740494818	61	11143	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	774	9	7	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.0483795660184586	0.157944877871471	0.759371178402922	61	11143	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	774	9	7	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.102341732709512	0.177520372342086	0.564272557255181	35	9179	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	774	9	9	9251	0.00379856739743868	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0866764296489724	0.180465309666394	0.631018259288238	35	9179	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	774	9	9	9251	0.00379856739743868	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.109623377991731	0.192071532286999	0.568174235176246	32	9102	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	774	9	8	9166	0.00350339391285308	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.0806778581528555	0.194332397562544	0.678029223560683	32	9102	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	774	9	8	9166	0.00350339391285308	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.0159846296837682	0.156347239470442	0.918567763009857	61	11143	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	334	7	6	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.00692144533990035	0.15792508731922	0.9650419892127	61	11143	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		caudate	uniform_lead_snp	334	7	6	11251	0.00544448411281685	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.0860993292893338	0.182649355721372	0.637361280513148	35	9179	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	334	7	7	9251	0.00379856739743868	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0795120921776617	0.185103912949062	0.667520238641305	35	9179	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		dlpfc	uniform_lead_snp	334	7	7	9251	0.00379856739743868	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.0485912878332382	0.195980191618163	0.804180991816213	31	9103	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	334	7	6	9166	0.00339391285307642	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.0195701544154493	0.197965474722388	0.921252285987667	31	9103	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	negative_control	Cardiometabolic	337119	TRUE		hippocampus	uniform_lead_snp	334	7	6	9166	0.00339391285307642	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.13266163048091	0.0595703551048039	0.0259490131956918	406	10798	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	7647	79	69	11251	0.0362370581935023	TRUE	0.0583852796903065	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.105708283459355	0.0599743551556433	0.0779750548150613	406	10798	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	7647	79	69	11251	0.0362370581935023	TRUE	0.153513389167152	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.00897957605807913	0.0603855801292774	0.88178722111932	330	8884	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	7647	79	73	9251	0.0358150640329933	TRUE	0.913251351095885	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0133574224531639	0.0613456873820168	0.827631537279309	330	8884	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	7647	79	73	9251	0.0358150640329933	TRUE	0.914750646466605	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.0488562102401658	0.0624810561900375	0.434251969612798	302	8832	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	7647	79	73	9166	0.0330632800525509	TRUE	0.607952757457917	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.0680973302165455	0.0634208416572743	0.282940389694641	302	8832	UKB_6152_8_diagnosed_by_doctor_Asthma	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	7647	79	73	9166	0.0330632800525509	TRUE	0.512668275647068	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.185474629631081	0.0468399501169957	7.50273451357011e-05	666	10538	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	9619	122	112	11251	0.0594430560514102	TRUE	0.00036359405719609	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.172174321266827	0.0471761168630003	0.000262641065191709	666	10538	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		caudate	uniform_lead_snp	9619	122	112	11251	0.0594430560514102	TRUE	0.00118188479336269	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.145557433864599	0.0504489496803013	0.00391112756314528	478	8736	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	9619	122	111	9251	0.0518775775993054	TRUE	0.0253523774690492	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.130018146762311	0.0511911927704999	0.011089880787406	478	8736	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		dlpfc	uniform_lead_snp	9619	122	111	9251	0.0518775775993054	TRUE	0.063514771782416	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.115938686109779	0.0514712037823561	0.0242909384976906	448	8686	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	9619	122	111	9166	0.0490475147799431	TRUE	0.0956455703346568	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.100814872526971	0.0521282544311718	0.0531158911388802	448	8686	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	negative_control	Immune	337119	TRUE		hippocampus	uniform_lead_snp	9619	122	111	9166	0.0490475147799431	TRUE	0.176121112723655	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.71818141780772	0.976035979171892	0.461843600786118	2	11202	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	7	1	1	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.753713939571945	0.988894487084986	0.445953583191088	2	11202	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	7	1	1	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.115178952801296	0.605096726009811	0.849036441042792	3	9211	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	7	1	1	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0844291830006369	0.614762305309653	0.890764975657388	3	9211	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	7	1	1	9251	0.00032559149120903	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.104189959592265	0.637107875182057	0.870096571490038	3	9131	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	7	1	1	9166	0.000328443179329976	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.170287022632583	0.649676734237112	0.793236336151601	3	9131	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	7	1	1	9166	0.000328443179329976	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	1.8350550582737	1.55477382380458	0.237892294262315	2	11202	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	2	2	1	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	1.57593654260659	1.46597139026358	0.282369445474369	2	11202	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		caudate	uniform_lead_snp	2	2	1	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-4.52213803538248	4.52565029831879	0.317686230480664	1	9213	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	2	2	1	9251	0.000108530497069677	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-4.43604670662816	4.56651716789805	0.331334747597021	1	9213	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		dlpfc	uniform_lead_snp	2	2	1	9251	0.000108530497069677	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	1.19249971128792	0.997338050030038	0.231820460237837	2	9132	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	2	2	1	9166	0.000218962119553317	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.912802025236771	0.957326934571098	0.340341666664627	2	9132	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	negative_control	Psychiatric-neurologic	337119	TRUE		hippocampus	uniform_lead_snp	2	2	1	9166	0.000218962119553317	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.295496301495648	0.0536588515074137	3.65115910984499e-08	522	10682	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		caudate	uniform_lead_snp	5805	102	83	11251	0.0465905033916458	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.303725889203252	0.054203488009734	2.10141199206429e-08	522	10682	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		caudate	uniform_lead_snp	5805	102	83	11251	0.0465905033916458	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.176301510110925	0.060511096688168	0.00357355872921783	330	8884	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		dlpfc	uniform_lead_snp	5805	102	85	9251	0.0358150640329933	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.181207439904398	0.0611909249387712	0.00306298618133557	330	8884	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		dlpfc	uniform_lead_snp	5805	102	85	9251	0.0358150640329933	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.216128353648432	0.0619492072898434	0.000485195221770623	311	8823	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		hippocampus	uniform_lead_snp	5805	102	88	9166	0.0340486095905408	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.225395002501643	0.0624746336069554	0.000308823057864419	311	8823	pgc.scz2	positive_control	Psychiatric-neurologic	150064	TRUE		hippocampus	uniform_lead_snp	5805	102	88	9166	0.0340486095905408	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical				0	11204	tag.evrsmk.tbl	excluded_not_keep	Psychiatric-neurologic	74035	TRUE		caudate	uniform_lead_snp	0	0	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context				0	11204	tag.evrsmk.tbl	excluded_not_keep	Psychiatric-neurologic	74035	TRUE		caudate	uniform_lead_snp	0	0	0	11251	0	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical				0	9214	tag.evrsmk.tbl	excluded_not_keep	Psychiatric-neurologic	74035	TRUE		dlpfc	uniform_lead_snp	0	0	0	9251	0	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context				0	9214	tag.evrsmk.tbl	excluded_not_keep	Psychiatric-neurologic	74035	TRUE		dlpfc	uniform_lead_snp	0	0	0	9251	0	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical				0	9134	tag.evrsmk.tbl	excluded_not_keep	Psychiatric-neurologic	74035	TRUE		hippocampus	uniform_lead_snp	0	0	0	9166	0	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
